"","sssdistrict","ssslong","ssslat"
"5002","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"5003","Upper Denkyira",NA,NA
"5004","Kumasi Metro",-1.59718716144562,6.68205976486206
"5005","Bolgatanga",NA,NA
"5006","Amansie East",NA,NA
"5007","Shama Ahanta East",NA,NA
"5008","Adansi South",NA,NA
"5009","Kumasi Metro",-1.59718716144562,6.68205976486206
"5010","South Tongu",NA,NA
"5011","Asuogyaman",NA,NA
"5012","North Tongu",NA,NA
"5013","Ejisu Juaben",NA,NA
"5014","Kwabre",NA,NA
"5015","Asante Akim South",NA,NA
"5016","New Juaben",NA,NA
"5017","Kwaebibirem",NA,NA
"5018","Mophor Wassa East",NA,NA
"5019","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"5020","Edina/Komm/ Eguafo",NA,NA
"5021","Afigya Sekyere",NA,NA
"5022","Accra Metro",NA,NA
"5023","Wassa West",NA,NA
"5024","Ga East",NA,NA
"5025","Ketu (Denu)",1.03270864486694,6.11122751235962
"5026","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5027","Berekum",NA,NA
"5028","Jaman North",NA,NA
"5029","Atwima Nwabiagya",NA,NA
"5030","Amansie East",NA,NA
"5031","Ga West",NA,NA
"5032","Kpando",NA,NA
"5033","Nzema East",NA,NA
"5034","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5035","Central Gonja",NA,NA
"5036","Ketu (Denu)",1.03270864486694,6.11122751235962
"5037","Accra Metro",NA,NA
"5038","",NA,NA
"5039","Tamale",-0.784348249435425,9.38335132598877
"5040","",NA,NA
"5041","Manya Krobo",NA,NA
"5042","Kwabre",NA,NA
"5043","Dangme West",NA,NA
"5044","Afigya Sekyere",NA,NA
"5045","Lawra",NA,NA
"5046","Jirapa/ Lambussie",NA,NA
"5047","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5048","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"5049","Sekyere Central",NA,NA
"5050","South Tongu",NA,NA
"5051","Mfantsiman",NA,NA
"5052","Obuasi Municipal",NA,NA
"5053","Nadowli",NA,NA
"5054","Asutifi",NA,NA
"5055","Berekum",NA,NA
"5056","Asuogyaman",NA,NA
"5057","Accra Metro",NA,NA
"5058","Saboba/ Chereponi",NA,NA
"5059","Accra Metro",NA,NA
"5060","Hohoe",0.466238558292389,7.03059482574463
"5061","Shama Ahanta East",NA,NA
"5062","ACCRA METRO",NA,NA
"5063","Sawla/Tuna/ Kariba",NA,NA
"5064","Kumasi Metro",NA,NA
"5065","Nkwanta",NA,NA
"5066","Amansie West",NA,NA
"5067","Bawku East",NA,NA
"5068","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647
"5069","Dangme East",NA,NA
"5070","Manya Krobo",NA,NA
"5071","Akwapim North",NA,NA
"5072","North Tongu",NA,NA
"5073","East Dagomba",NA,NA
"5074","Techiman",-1.94484198093414,7.67761468887329
"5075","Afigya Sekyere",NA,NA
"5076","Jirapa/ Lambussie",NA,NA
"5077","Kumasi Metro",NA,NA
"5078","Birim North",NA,NA
"5079","",NA,NA
"5080","Birim South",NA,NA
"5081","Kumasi Metro",-1.59718716144562,6.68205976486206
"5082","Atebubu",NA,NA
"5083","Accra Metro",NA,NA
"5084","West Akim",NA,NA
"5085","Asante Akim North",NA,NA
"5086","Fanteakwa",NA,NA
"5087","Dangme East",NA,NA
"5088","Tema",-0.0500882156193256,5.69031476974487
"5089","Accra Metro",NA,NA
"5090","Suhum/Kraboa Coaltar",NA,NA
"5091","Sunyani Municipal",NA,NA
"5092","Shama Ahanta East",NA,NA
"5093","Sunyani Municipal",NA,NA
"5094","New Juaben",NA,NA
"5095","Assin South",NA,NA
"5096","Ga East",NA,NA
"5097","New Juaben",NA,NA
"5098","Asokore Mampong Municipal",NA,NA
"5099","",NA,NA
"5100","Ahafo Ano North",NA,NA
"5101","Asante Akim North",NA,NA
"5102","Afigya Kwabre",NA,NA
"5103","Lower Denkyira",NA,NA
"5104","Wa Municipal",NA,NA
"5105","Nzema East",NA,NA
"5106","Tamale Metro",NA,NA
"5107","Accra Metro",NA,NA
"5108","Ajumako",NA,NA
"5109","",NA,NA
"5110","Ketu North",NA,NA
"5111","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"5112","Tano North",NA,NA
"5113","East Akim",NA,NA
"5114","Wassa West",NA,NA
"5115","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"5116","",NA,NA
"5117","Nkoranza",NA,NA
"5118","Akwapim South",NA,NA
"5119","Kasena-Nankani",NA,NA
"5120","Hohoe",NA,NA
"5121","West Mamprusi",NA,NA
"5122","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5123","Kwahu North",NA,NA
"5124","Asutifi",NA,NA
"5125","Kumasi Metro",-1.59718716144562,6.68205976486206
"5126","Keta",0.853055775165558,5.90746402740479
"5127","Kumasi Metro",-1.59718716144562,6.68205976486206
"5128","Asante Akim North",NA,NA
"5129","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"5130","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"5131","Keta",NA,NA
"5132","Ketu",NA,NA
"5133","Amansie West",NA,NA
"5134","Dormaa",NA,NA
"5135","Sene",NA,NA
"5136","Jasikan",NA,NA
"5137","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5138","Tano South",NA,NA
"5139","Wenchi Municipal",NA,NA
"5140","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"5141","Asikuma/Odoben/ Brakwa",NA,NA
"5142","Tain",NA,NA
"5143","West Mamprusi",NA,NA
"5144","Kwabre",NA,NA
"5145","Nzema East",NA,NA
"5146","East Akim",NA,NA
"5147","Techiman Municipal",NA,NA
"5148","Kwabre",NA,NA
"5149","East Mamprusi",NA,NA
"5150","Shama Ahanta East",NA,NA
"5151","South Tongu",NA,NA
"5152","Tamale Metro",NA,NA
"5153","Nzema East",NA,NA
"5154","Amansie East",NA,NA
"5155","Birim Central",NA,NA
"5156","Kwabre",NA,NA
"5157","Sunyani Municipal",NA,NA
"5158","Afigya Sekyere",NA,NA
"5159","TEMA",NA,NA
"5160","Agona Swedru",NA,NA
"5161","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5162","Mophor Wassa East",NA,NA
"5163","Cape Coast",NA,NA
"5164","Sekyere East",NA,NA
"5165","Akwapim North",NA,NA
"5166","Adansi South",NA,NA
"5167","Assin South",NA,NA
"5168","Assin South",NA,NA
"5169","Afigya Sekyere",NA,NA
"5170","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"5171","Mfantsiman",NA,NA
"5172","East Akim",NA,NA
"5173","Nanumba",NA,NA
"5174","",NA,NA
"5175","Sawla/Tuna/ Kariba",NA,NA
"5176","Kpando",NA,NA
"5177","Tarkwa Nsuaem*",NA,NA
"5178","Builsa",NA,NA
"5179","Shama Ahanta East",NA,NA
"5180","Nzema East",NA,NA
"5181","Bolgatanga",NA,NA
"5182","",NA,NA
"5183","Berekum",-2.63174390792847,7.50356483459473
"5184","Yilo Krobo",NA,NA
"5185","West Akim",NA,NA
"5186","KUMASI METRO",NA,NA
"5187","Birim Central",NA,NA
"5188","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5189","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647
"5190","Wassa West",NA,NA
"5191","Atwima Mponua",NA,NA
"5192","Ketu-South",NA,NA
"5193","Ga East",NA,NA
"5194","West Mamprusi",NA,NA
"5195","Kwahu North",NA,NA
"5196","Ajumako/ Enyan/Esiam",NA,NA
"5197","Accra Metro",NA,NA
"5198","Tain",NA,NA
"5199","Ho Municipal",NA,NA
"5200","Dormaa",NA,NA
"5201","",NA,NA
"5202","Cape Coast",NA,NA
"5203","Bosome Freho",NA,NA
"5204","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"5205","Edina/Komm/ Eguafo",NA,NA
"5206","Sekyere West",NA,NA
"5207","Twifo Heman",NA,NA
"5208","",NA,NA
"5209","",NA,NA
"5210","Jasikan",NA,NA
"5211","",NA,NA
"5212","Kwahu South",NA,NA
"5213","Techiman",-1.94484198093414,7.67761468887329
"5214","East Akim",NA,NA
"5215","Akwapim North",NA,NA
"5216","Amansie East",NA,NA
"5217","Kumasi Metro",-1.59718716144562,6.68205976486206
"5218","Tarkwa Nsuaem*",NA,NA
"5219","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5220","Ejura/Sekyedumase",NA,NA
"5221","LEKMA",NA,NA
"5222","Tamale",-0.784348249435425,9.38335132598877
"5223","Upper Denkyira",NA,NA
"5224","Accra Metro",NA,NA
"5225","",NA,NA
"5226","Accra Metro",NA,NA
"5227","Ketu (Denu)",1.03270864486694,6.11122751235962
"5228","Ga East",NA,NA
"5229","Awutu/Efutu/ Senya",NA,NA
"5230","Jasikan",NA,NA
"5231","Kumasi Metro",NA,NA
"5232","",NA,NA
"5233","Bolgatanga",-0.880232632160187,10.7424564361572
"5234","Jasikan",NA,NA
"5235","Upper Denkyira",NA,NA
"5236","Wenchi Municipal",NA,NA
"5237","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"5238","Ajumako/ Enyan/Esiam",NA,NA
"5239","Suhum/Kraboa Coaltar",NA,NA
"5240","Sekyere East",NA,NA
"5241","Accra Metro",NA,NA
"5242","Awutu/Efutu/ Senya",NA,NA
"5243","Cape Coast",NA,NA
"5244","Ga South",NA,NA
"5245","Hohoe",0.466238558292389,7.03059482574463
"5246","Akwapim North",NA,NA
"5247","Kumasi Metro",NA,NA
"5248","Ga East",NA,NA
"5249","Kwahu South",NA,NA
"5250","Kwahu North",NA,NA
"5251","Kumasi Metro",NA,NA
"5252","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"5253","North Tongu",NA,NA
"5254","Asutifi",NA,NA
"5255","Jomoro",NA,NA
"5256","Asuogyaman",NA,NA
"5257","Accra Metro",NA,NA
"5258","Accra Metro",NA,NA
"5259","Shama Ahanta East",NA,NA
"5260","Nzema East",NA,NA
"5261","Cape Coast",NA,NA
"5262","Tain",NA,NA
"5263","Asante Akim South",NA,NA
"5264","East Akim",NA,NA
"5265","NEW JUABEN",NA,NA
"5266","GOMOA",NA,NA
"5267","Sunyani",-2.3274233341217,7.34467792510986
"5268","Wassa West",NA,NA
"5269","Jirapa/ Lambussie",NA,NA
"5270","Tamale Metro",NA,NA
"5271","Amansie East",NA,NA
"5272","",NA,NA
"5273","Bosomtwe",NA,NA
"5274","Hohoe",0.466238558292389,7.03059482574463
"5275","",NA,NA
"5276","Ahafo Ano North",NA,NA
"5277","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"5278","Atwima Kwanwoma",NA,NA
"5279","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5280","Dangme East",NA,NA
"5281","Kwabre",NA,NA
"5282","West Gonja",NA,NA
"5283","Jasikan",NA,NA
"5284","",NA,NA
"5285","North Tongu",NA,NA
"5286","",NA,NA
"5287","Kwahu North",NA,NA
"5288","East Mamprusi",NA,NA
"5289","Bongo",NA,NA
"5290","Techiman Municipal",NA,NA
"5291","West Akim",NA,NA
"5292","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5293","Asuogyaman",NA,NA
"5294","Ketu (Denu)",1.03270864486694,6.11122751235962
"5295","Tema",-0.0500882156193256,5.69031476974487
"5296","Kwabre",NA,NA
"5297","Tarkwa Nsuaem*",NA,NA
"5298","North Tongu",NA,NA
"5299","",NA,NA
"5300","Bosomtwe/Atwima/ Kwanwoma",NA,NA
"5301","Kwahu North",NA,NA
"5302","Krachi West",NA,NA
"5303","New Juaben",NA,NA
"5304","Tarkwa Nsuaem*",NA,NA
"5305","Adaklu-Anyigbe",NA,NA
"5306","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"5307","East Akim",NA,NA
"5308","Akwapim South",NA,NA
"5309","Cape Coast",NA,NA
"5310","New Juaben",NA,NA
"5311","East Akim",NA,NA
"5312","Hohoe",0.466238558292389,7.03059482574463
"5313","East Akim",NA,NA
"5314","Akwapim South",NA,NA
"5315","Nzema East",NA,NA
"5316","Akwapim South",NA,NA
"5317","Atiwa",NA,NA
"5318","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5319","",NA,NA
"5320","Birim South",NA,NA
"5321","FANTEAKWA",NA,NA
"5322","",NA,NA
"5323","Jaman South",NA,NA
"5324","Assin North",NA,NA
"5325","Cape Coast",NA,NA
"5326","Amansie East",NA,NA
"5327","Ketu",NA,NA
"5328","Jirapa/ Lambussie",NA,NA
"5329","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5330","Jomoro",NA,NA
"5331","",NA,NA
"5332","Hohoe",0.466238558292389,7.03059482574463
"5333","Asunafo South",NA,NA
"5334","New Juaben",NA,NA
"5335","Shama Ahanta East",NA,NA
"5336","Shama Ahanta East",NA,NA
"5337","Mfantsiman",NA,NA
"5338","Jasikan",NA,NA
"5339","Kumasi Metro",-1.59718716144562,6.68205976486206
"5340","Kwahu South",NA,NA
"5341","Kwahu West Municipal",NA,NA
"5342","Saboba/ Chereponi",NA,NA
"5343","Mfantsiman",NA,NA
"5344","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5345","Kumasi Metro",-1.59718716144562,6.68205976486206
"5346","Sunyani Municipal",NA,NA
"5347","Akwapim North",NA,NA
"5348","Ga East",NA,NA
"5349","Atiwa",NA,NA
"5350","Hohoe",NA,NA
"5351","Amansie East",NA,NA
"5352","Keta",0.853055775165558,5.90746402740479
"5353","Afigya Sekyere",NA,NA
"5354","Atwima Nwabiagya",NA,NA
"5355","Ketu",NA,NA
"5356","Suhum/Kraboa Coaltar",NA,NA
"5357","Sunyani",-2.3274233341217,7.34467792510986
"5358","Mophor Wassa East",NA,NA
"5359","New Juaben",NA,NA
"5360","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"5361","Keta",NA,NA
"5362","Ejisu Juaben",NA,NA
"5363","Nzema East",NA,NA
"5364","Atiwa",NA,NA
"5365","Bosome Freho",NA,NA
"5366","Mfantsiman",NA,NA
"5367","Mfantsiman",NA,NA
"5368","Kumasi Metro",-1.59718716144562,6.68205976486206
"5369","Sekyere East",NA,NA
"5370","Assin North",NA,NA
"5371","Birim South",NA,NA
"5372","Hohoe",NA,NA
"5373","Atwima Nwabiagya",NA,NA
"5374","North Tongu",NA,NA
"5375","Kwahu South",NA,NA
"5376","Adansi North",NA,NA
"5377","Dormaa",NA,NA
"5378","Suhum/Kraboa Coaltar",NA,NA
"5379","New Juaben",NA,NA
"5380","Akwapim South",NA,NA
"5381","Kintampo South",NA,NA
"5382","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"5383","Kumasi Metro",NA,NA
"5384","Yilo Krobo",NA,NA
"5385","",NA,NA
"5386","Cape Coast",NA,NA
"5387","Jaman North",NA,NA
"5388","Jaman North",NA,NA
"5389","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"5390","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5391","Ga South",NA,NA
"5392","Akwapim South",NA,NA
"5393","Asante Akim North",NA,NA
"5394","Abura/Asebu/ Kwaman",NA,NA
"5395","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"5396","Jomoro",NA,NA
"5397","Hohoe",0.466238558292389,7.03059482574463
"5398","North Tongu",NA,NA
"5399","Tamale Metro",NA,NA
"5400","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5401","Lambusie-Karni",NA,NA
"5402","Keta",0.853055775165558,5.90746402740479
"5403","Techiman Municipal",NA,NA
"5404","Karaga",NA,NA
"5405","Abura/Asebu/ Kwaman",NA,NA
"5406","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991
"5407","Gomoa",NA,NA
"5408","Adansi North",NA,NA
"5409","Wa Municipal",-2.28503036499023,10.0306215286255
"5410","Akwapim North",NA,NA
"5411","Afigya Sekyere",NA,NA
"5412","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5413","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991
"5414","Ketu North",NA,NA
"5415","Ho Municipal",0.526142239570618,6.71760702133179
"5416","Gushegu",NA,NA
"5417","Cape Coast",NA,NA
"5418","Tema",NA,NA
"5419","Ahanta West",NA,NA
"5420","Sekyere West",NA,NA
"5421","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315
"5422","",NA,NA
"5423","Ga East",NA,NA
"5424","Asutifi",NA,NA
"5425","Atiwa",NA,NA
"5426","Central Gonja",NA,NA
"5427","North Tongu",NA,NA
"5428","Kpando",NA,NA
"5429","Ajumako",NA,NA
"5430","Amansie West",NA,NA
"5431","Ho Municipal",0.526142239570618,6.71760702133179
"5432","Kwabre",NA,NA
"5433","Mophor Wassa East",NA,NA
"5434","Ho Municipal",0.526142239570618,6.71760702133179
"5435","Krachi East",NA,NA
"5436","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"5437","East Gonja",NA,NA
"5438","South Tongu",NA,NA
"5439","Akwapim South",NA,NA
"5440","East Dagomba",NA,NA
"5441","Sisala East",NA,NA
"5442","",NA,NA
"5443","Asuogyaman",NA,NA
"5444","Assin North",NA,NA
"5445","Accra Metro",NA,NA
"5446","",NA,NA
"5447","Builsa",NA,NA
"5448","Ahanta West",NA,NA
"5449","Wassa West",NA,NA
"5450","Tamale",-0.784348249435425,9.38335132598877
"5451","Ashaiman Municipal",NA,NA
"5452","Accra Metro",NA,NA
"5453","New Juaben",NA,NA
"5454","Accra Metro",NA,NA
"5455","Wenchi Municipal",NA,NA
"5456","Amansie West",NA,NA
"5457","Kwahu North",NA,NA
"5458","Shama Ahanta East",NA,NA
"5459","West Akim",NA,NA
"5460","Akwapim North",NA,NA
"5461","Gomoa",NA,NA
"5462","Abura/Asebu/ Kwaman",NA,NA
"5463","Builsa",NA,NA
"5464","Dormaa",NA,NA
"5465","Bosomtwe",NA,NA
"5466","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"5467","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5468","Kpando",NA,NA
"5469","East Akim",NA,NA
"5470","Tema",-0.0500882156193256,5.69031476974487
"5471","South Dayi",NA,NA
"5472","Abura/Asebu/ Kwaman",NA,NA
"5473","Ajumako",NA,NA
"5474","Tema",NA,NA
"5475","Ho Municipal",0.526142239570618,6.71760702133179
"5476","Saboba/ Chereponi",NA,NA
"5477","Kumasi Metro",NA,NA
"5478","Nkoranza",-1.51597356796265,7.66436910629272
"5479","Accra Metro",NA,NA
"5480","Accra Metro",NA,NA
"5481","Birim South",NA,NA
"5482","",NA,NA
"5483","New Juaben",NA,NA
"5484","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5485","Birim North",NA,NA
"5486","Accra Metro",NA,NA
"5487","Akwapim South",NA,NA
"5488","Mfantsiman",NA,NA
"5489","Ga West",NA,NA
"5490","Sekyere Central",NA,NA
"5491","Accra Metro",NA,NA
"5492","Cherponi Saboba",NA,NA
"5493","Cape Coast",NA,NA
"5494","Tano South",NA,NA
"5495","Nzema East",NA,NA
"5496","Ga East (Abokobi)",-0.241145879030228,5.72114276885986
"5497","Accra Metro",NA,NA
"5498","Birim South",NA,NA
"5499","Bosome Freho",NA,NA
"5500","Afigya Sekyere",NA,NA
"5501","",NA,NA
"5502","Kumasi Metro",NA,NA
"5503","Afigya Sekyere",NA,NA
"5504","Birim South",NA,NA
"5505","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"5506","Tamale",-0.784348249435425,9.38335132598877
"5507","GOMOA",NA,NA
"5508","Gomoa",NA,NA
"5509","Shama Ahanta East",NA,NA
"5510","Kwahu North",NA,NA
"5511","Aowin Suaman",NA,NA
"5512","Amansie Central",NA,NA
"5513","Kumasi Metro",-1.59718716144562,6.68205976486206
"5514","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"5515","Nzema East",NA,NA
"5516","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"5517","Techiman Municipal",NA,NA
"5518","Kwabre",NA,NA
"5519","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"5520","Sekyere West",NA,NA
"5521","Shama Ahanta East",NA,NA
"5522","Kwahu South",NA,NA
"5523","Amansie East",NA,NA
"5524","",NA,NA
"5525","Ho Municipal",0.526142239570618,6.71760702133179
"5526","Techiman Municipal",NA,NA
"5527","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"5528","Kadjebi",NA,NA
"5529","New Juaben",NA,NA
"5530","Shama Ahanta East",NA,NA
"5531","Keta",NA,NA
"5532","ACCRA METRO",NA,NA
"5533","North Tongu",NA,NA
"5534","Agona Swedru",NA,NA
"5535","Nzema East",NA,NA
"5536","Accra Metro",NA,NA
"5537","North Tongu (Adidome)",0.407175898551941,6.13318634033203
"5538","Tamale",-0.784348249435425,9.38335132598877
"5539","Ejura/Sekyedumase",NA,NA
"5540","Akwapim North",NA,NA
"5541","Kwahu West Municipal",NA,NA
"5542","East Akim",NA,NA
"5543","Dormaa",NA,NA
"5544","Mfantsiman",NA,NA
"5545","Kwahu South",NA,NA
"5546","Jasikan",NA,NA
"5547","Kumasi Metro",NA,NA
"5548","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"5549","Sene",NA,NA
"5550","Gomoa",NA,NA
"5551","Tema",-0.0500882156193256,5.69031476974487
"5552","Tain",NA,NA
"5553","Obuasi Municipal",NA,NA
"5554","Jaman North",NA,NA
"5555","Offinso",-1.89086854457855,7.34876441955566
"5556","Ga South",NA,NA
"5557","Jaman North",NA,NA
"5558","Accra Metro",NA,NA
"5559","Kwahu West Municipal",NA,NA
"5560","Ho West",NA,NA
"5561","Asutifi",NA,NA
"5562","Nzema East",NA,NA
"5563","Asikuma/Odoben/ Brakwa",NA,NA
"5564","Mfantsiman",NA,NA
"5565","",NA,NA
"5566","Accra Metro",NA,NA
"5567","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"5568","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5569","Fanteakwa",NA,NA
"5570","Birim South",NA,NA
"5571","Berekum",NA,NA
"5572","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"5573","Agona Swedru",NA,NA
"5574","Ga West",NA,NA
"5575","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5576","TEMA",NA,NA
"5577","Dangme West",NA,NA
"5578","Asante Akim South",NA,NA
"5579","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"5580","",NA,NA
"5581","New Juaben",NA,NA
"5582","Birim North",NA,NA
"5583","North Tongu",NA,NA
"5584","Kwaebibirem",NA,NA
"5585","Zabzugu Tatale",NA,NA
"5586","",NA,NA
"5587","Kwaebibirem",NA,NA
"5588","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5589","Asutifi",NA,NA
"5590","Ejura/Sekyedumase",NA,NA
"5591","Kasena-Nankani",NA,NA
"5592","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5593","New Juaben",NA,NA
"5594","Jirapa/ Lambussie",NA,NA
"5595","Ajumako",NA,NA
"5596","Berekum",NA,NA
"5597","",NA,NA
"5598","Abura/Asebu/ Kwaman",NA,NA
"5599","Adentan Municipal",NA,NA
"5600","Pru",NA,NA
"5601","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"5602","Afigya Sekyere",NA,NA
"5603","Atwima Nwabiagya",NA,NA
"5604","Accra Metropolitan",-0.197115257382393,5.6073956489563
"5605","Awutu/Efutu/ Senya",NA,NA
"5606","Sekyere Central",NA,NA
"5607","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"5608","Ejura/Sekyedumase",NA,NA
"5609","Mfantsiman",NA,NA
"5610","Amansie East",NA,NA
"5611","Ajumako/ Enyan/Esiam",NA,NA
"5612","Shama Ahanta East",NA,NA
"5613","Manya Krobo",NA,NA
"5614","Sunyani Municipal",NA,NA
"5615","Atwima Nwabiagya",NA,NA
"5616","Jasikan",NA,NA
"5617","South Tongu",NA,NA
"5618","Birim South",NA,NA
"5619","Juaboso",NA,NA
"5620","Aowin Suaman",NA,NA
"5621","Asuogyaman",NA,NA
"5622","Shama Ahanta East",NA,NA
"5623","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687
"5624","",NA,NA
"5625","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"5626","Techiman Municipal",NA,NA
"5627","New Juaben",NA,NA
"5628","KUMASI METRO",NA,NA
"5629","Obuasi Municipal",NA,NA
"5630","Tano South",NA,NA
"5631","Manya Krobo",NA,NA
